text,coder,tweet,topics,Arts & Culture,Business & Entrepreneurs,Celebrity & Pop Culture,Diaries & Daily Life,Family,Fashion & Style,"Film, TV & Video",Fitness & Health,Food & Dining,Learning & Educational,News & Social Concern,Relationships,Science & Technology,Youth & Student Life,Music,Gaming,Sports,Travel & Adventure,Other Hobbies,id
おは、ようございます<(_ _)>,5ffe640167408f52d6db782c,"おは、ようございます<(_ _)> - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '人間関係'})",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1478184401599369216
おは、ようございます<(_ _)>,5ea93de0276a6c000979c0f8,"おは、ようございます<(_ _)> - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478184401599369216
おはよ*⸜(* ॑꒳ ॑*  )⸝*,5ed09064cf9fca16bfc2232f,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440088378238636032
おはよ*⸜(* ॑꒳ ॑*  )⸝*,64ef68f6a71e079b1239a4f3,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440088378238636032
おはよ*⸜(* ॑꒳ ॑*  )⸝*,5f55acddaf6c8c97e5b4dad3,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440088378238636032
おはよ*⸜(* ॑꒳ ॑*  )⸝*,5cf67b30c5cf0e00010c00fc,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440088378238636032
おはよ*⸜(* ॑꒳ ॑*  )⸝*,58d9a79c33fef3000118abdf,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1440088378238636032
おはよ*⸜(* ॑꒳ ॑*  )⸝*,6129429473f164c90c476660,"おはよ*⸜(* ॑꒳ ॑*  )⸝* - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440088378238636032
"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい",5c7dd8e0665aaa001230a6c7,"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490837779995328512
"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい",608254e72addda3937fd934b,"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1490837779995328512
"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい",5c5aaf83a7ca950001f5a4c0,"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'人間関係'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1490837779995328512
"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい",60f01d9692d019017760b69a,"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'人間関係', '社会'})",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1490837779995328512
"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい",6266d1937cec5e7a57883e76,"おはようございます☀

明日は面接🥺緊張するけど、自分のことを知ってもらえる機会と思って全力尽くします！

＃ブログ初心者
＃ブログ仲間と繋がりたい
＃ブロガーさんと繋がりたい - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', 'ビジネス'})",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490837779995328512
"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬",5fe508e86079e12a8a3b2427,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'人間関係'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1481778083333959680
"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬",5ed09064cf9fca16bfc2232f,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481778083333959680
"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬",58d9a79c33fef3000118abdf,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '料理'})",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1481778083333959680
"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬",608254e72addda3937fd934b,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'社会'}),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1481778083333959680
"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬",5cf67b30c5cf0e00010c00fc,"おはメルモ〜❤️💙
胃腸の調子はイマイチだけど昨日よりは少し楽になりましたー😊
寒いから皆んなも体調に気をつけてねー♬
今日も安全に良い1日を〜♬ - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'その他'}),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1481778083333959680
おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃,5f5329e2536ecb62db8534a0,"おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499535088664875008
おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃,64fc9dfe75e6c4bb034e5bc9,"おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '社会'})",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1499535088664875008
おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃,5f57620f2095071eaf7a8224,"おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'旅行', 'その他'})",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1499535088664875008
おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃,616604bed27acb2f4e2841a9,"おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499535088664875008
おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃,64ef68f6a71e079b1239a4f3,"おれの車もバンパーとボンネットの隙間が広くなってるからゼッタイ誰かぶつけてる😃 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '日常'})",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1499535088664875008
お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、,57d56562a0e8ce00015439c7,"お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', 'ビジネス'})",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516250228428447744
お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、,5fd17ccbc609c51771faccb7,"お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516250228428447744
お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、,64fc9dfe75e6c4bb034e5bc9,"お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '社会'})",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1516250228428447744
お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、,64ef68f6a71e079b1239a4f3,"お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', '人間関係', '社会'})",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1516250228428447744
お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、,60ff923057d652a912a2c513,"お元気ですか、、、バイト生活してるけど全然お金貯まらない、、就活も何したらいいのかわかんない、、 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'日常', 'ビジネス'})",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516250228428447744
"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇",6097e36e99d6c893daf55676,"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'日常'}),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545497694663110656
"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇",5fe508e86079e12a8a3b2427,"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]","frozenset({'その他', '人間関係'})",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1545497694663110656
"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇",6266d1937cec5e7a57883e76,"お友達のハウジング見学に行って写真撮らせて頂いたけど、調整してたら遅くなってしまった。。。
この時間だと見られる機会減るのでお昼過ぎに投稿しよう・・・😇 - インストラクション : https://docs.google.com/document/d/1A0jP35VLeYxYvotdIczDYIB0hOxOnS1ncylk6fVWyZQ/edit?usp=sharing

 

[Field-1]",frozenset({'人間関係'}),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1545497694663110656
